DistrictID,DistrictName,ProvinceID,ProvinceName,Region,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Is Strategic Zone Hub,Est Merchant 2026,Distributor Code,Distributor Name,SO,SO OFF,AO M06,Amount (Tax) M06,AO OFF M06,Amount (Tax) OFF M06,AO M05,Amount (Tax) M05,AO OFF M05,Amount (Tax) OFF M05
21289,Sơn Hà,51,Quảng Ngãi,CT,Sơn Hà,Quảng Ngãi,Sơn Hà,Quảng Ngãi,15.025863,108.437427,20019,122.4853157,163.44,0,250,0,0,0,0,0,0,0,0,0,0,0,0
21292,Sơn Hạ,51,Quảng Ngãi,CT,Sơn Hạ,Quảng Ngãi,Sơn Hạ,Quảng Ngãi,15.087104,108.545343,24775,160.5742433,154.29,0,309,0,0,0,0,0,0,0,0,0,0,0,0
21325,Sơn Kỳ,51,Quảng Ngãi,CT,Sơn Kỳ,Quảng Ngãi,Sơn Kỳ,Quảng Ngãi,14.862532,108.519911,1189,6.322114106,188.07,0,14,0,0,0,0,0,0,0,0,0,0,0,0
21307,Sơn Linh,51,Quảng Ngãi,CT,Sơn Linh,Quảng Ngãi,Sơn Linh,Quảng Ngãi,15.003137,108.589696,16880,133.2280979,126.7,0,211,0,0,0,0,0,0,0,0,0,0,0,0
21349,Sơn Mai,51,Quảng Ngãi,CT,Sơn Mai,Quảng Ngãi,Sơn Mai,Quảng Ngãi,14.987658,108.700593,9743,86.55828003,112.56,0,121,0,0,0,0,0,0,0,0,0,0,0,0
21340,Sơn Tây,51,Quảng Ngãi,CT,Sơn Tây_21340,Quảng Ngãi,Sơn Tây_21340,Quảng Ngãi,14.963471,108.329901,9683,76.20809067,127.06,0,121,0,0,0,0,0,0,0,0,0,0,0,0
21343,Sơn Tây Hạ,51,Quảng Ngãi,CT,Sơn Tây Hạ,Quảng Ngãi,Sơn Tây Hạ,Quảng Ngãi,14.906702,108.430404,560,4.11311054,136.15,0,7,0,0,0,0,0,0,0,0,0,0,0,0
21334,Sơn Tây Thượng,51,Quảng Ngãi,CT,Sơn Tây Thượng,Quảng Ngãi,Sơn Tây Thượng,Quảng Ngãi,15.039842,108.298362,7309,59.69942008,122.43,0,91,0,0,0,0,0,0,0,0,0,0,0,0
21319,Sơn Thủy,51,Quảng Ngãi,CT,Sơn Thủy_21319,Quảng Ngãi,Sơn Thủy_21319,Quảng Ngãi,14.967993,108.498924,12467,130.1764644,95.77,0,155,0,0,0,0,0,0,0,0,0,0,0,0
21220,Sơn Tịnh,51,Quảng Ngãi,CT,Sơn Tịnh,Quảng Ngãi,Sơn Tịnh,Quảng Ngãi,15.180822,108.725962,4174,69.82268317,59.78,0,52,0,0,0,0,0,0,0,0,0,0,0,0
21154,Tây Trà,51,Quảng Ngãi,CT,Tây Trà,Quảng Ngãi,Tây Trà,Quảng Ngãi,15.161171,108.339014,11442,66.96710757,170.86,0,143,0,0,0,0,0,0,0,0,0,0,0,0
21157,Tây Trà Bồng,51,Quảng Ngãi,CT,Tây Trà Bồng,Quảng Ngãi,Tây Trà Bồng,Quảng Ngãi,15.148088,108.425479,7956,61.65052305,129.05,0,99,0,0,0,0,0,0,0,0,0,0,0,0
21124,Thanh Bồng,51,Quảng Ngãi,CT,Thanh Bồng,Quảng Ngãi,Thanh Bồng,Quảng Ngãi,15.255929,108.378269,7314,54.63101285,133.88,0,91,0,0,0,0,0,0,0,0,0,0,0,0
21388,Thiện Tín,51,Quảng Ngãi,CT,Thiện Tín,Quảng Ngãi,Thiện Tín,Quảng Ngãi,14.923008,108.760608,17095,172.5025227,99.1,0,213,0,0,0,0,0,0,0,0,0,0,0,0
21181,Thọ Phong,51,Quảng Ngãi,CT,Thọ Phong,Quảng Ngãi,Thọ Phong,Quảng Ngãi,15.219946,108.803694,27367,410.6692677,66.64,0,342,0,0,0,0,0,0,0,0,0,0,0,0
21211,Tịnh Khê,51,Quảng Ngãi,CT,Tịnh Khê,Quảng Ngãi,Tịnh Khê,Quảng Ngãi,15.180172,108.860391,55074,1195.960912,46.05,0,688,0,0,0,0,0,0,0,0,0,0,0,0
21115,Trà Bồng,51,Quảng Ngãi,CT,Trà Bồng,Quảng Ngãi,Trà Bồng,Quảng Ngãi,15.266772,108.496898,18640,133.6871548,139.43,0,233,0,0,0,0,0,0,0,0,0,0,0,0
21451,Trà Câu,51,Quảng Ngãi,CT,Trà Câu,Quảng Ngãi,Trà Câu,Quảng Ngãi,14.872126,108.94247,44836,823.2831436,54.46,0,560,0,0,0,0,0,0,0,0,0,0,0,0
21244,Trà Giang,51,Quảng Ngãi,CT,Trà Giang_21244,Quảng Ngãi,Trà Giang_21244,Quảng Ngãi,15.092315,108.675708,20487,223.3645879,91.72,0,256,0,0,0,0,0,0,0,0,0,0,0,0
21196,Trường Giang,51,Quảng Ngãi,CT,Trường Giang,Quảng Ngãi,Trường Giang,Quảng Ngãi,15.17007,108.631863,21714,423.2748538,51.3,0,271,0,0,0,0,0,0,0,0,0,0,0,0
21172,Trương Quang Trọng,51,Quảng Ngãi,CT,Trương Quang Trọng,Quảng Ngãi,Trương Quang Trọng,Quảng Ngãi,15.158666,108.802052,48563,1401.529582,34.65,0,607,0,0,0,0,0,0,0,0,0,0,0,0
23425,Tu Mơ Rông,51,Quảng Ngãi,CT,Tu Mơ Rông,Quảng Ngãi,Tu Mơ Rông,Quảng Ngãi,14.823091,107.970498,6576,43.22618813,152.13,0,82,0,0,0,0,0,0,0,0,0,0,0,0
21235,Tư Nghĩa,51,Quảng Ngãi,CT,Tư Nghĩa,Quảng Ngãi,Tư Nghĩa,Quảng Ngãi,15.083381,108.839024,58278,1389.887908,41.93,0,728,0,0,0,0,0,0,0,0,0,0,0,0
21061,Vạn Tường,51,Quảng Ngãi,CT,Vạn Tường,Quảng Ngãi,Vạn Tường,Quảng Ngãi,15.346152,108.81947,59696,546.2664714,109.28,0,746,0,0,0,0,0,0,0,0,0,0,0,0
21238,Vệ Giang,51,Quảng Ngãi,CT,Vệ Giang,Quảng Ngãi,Vệ Giang,Quảng Ngãi,15.052354,108.849002,38099,1573.688558,24.21,0,476,0,0,0,0,0,0,0,0,0,0,0,0
23356,Xốp,51,Quảng Ngãi,CT,Xốp,Quảng Ngãi,Xốp,Quảng Ngãi,15.11361,107.840051,6420,24.14804784,265.86,0,80,0,0,0,0,0,0,0,0,0,0,0,0
23548,Ya Ly,51,Quảng Ngãi,CT,Ya Ly,Quảng Ngãi,Ya Ly,Quảng Ngãi,14.295859,107.768468,10564,38.93700933,271.31,0,132,0,0,0,0,0,0,0,0,0,0,0,0
23954,Al Bá,52,Gia Lai,SE,Al Bá,Gia Lai,Al Bá,Gia Lai,13.70123,108.146108,17157,157.1441656,109.18,0,214,0,0,0,0,0,0,0,0,0,0,0,0
23614,An Bình,52,Gia Lai,SE,An Bình_23614,Gia Lai,An Bình_23614,Gia Lai,13.966875,108.610078,4939,268.5698749,18.39,0,61,0,0,0,0,0,0,0,0,0,0,0,0
21697,Ân Hảo,52,Gia Lai,SE,Ân Hảo,Gia Lai,Ân Hảo,Gia Lai,14.482044,108.930944,2205,23.09868008,95.46,0,27,0,0,0,0,0,0,0,0,0,0,0,0
21628,An Hòa,52,Gia Lai,SE,An Hòa_21628,Gia Lai,An Hòa_21628,Gia Lai,14.538963,108.852611,18745,240.6290116,77.9,0,234,0,0,0,0,0,0,0,0,0,0,0,0
23617,An Khê,52,Gia Lai,SE,An Khê_23617,Gia Lai,An Khê_23617,Gia Lai,13.987913,108.663648,49732,865.8077994,57.44,0,621,0,0,0,0,0,0,0,0,0,0,0,0
21609,An Lão,52,Gia Lai,SE,An Lão_21609,Gia Lai,An Lão_21609,Gia Lai,14.627796,108.920526,10541,101.4826225,103.87,0,131,0,0,0,0,0,0,0,0,0,0,0,0
21769,An Lương,52,Gia Lai,SE,An Lương,Gia Lai,An Lương,Gia Lai,14.171935,109.161206,37385,561.5893045,66.57,0,467,0,0,0,0,0,0,0,0,0,0,0,0
21910,An Nhơn,52,Gia Lai,SE,An Nhơn_21910,Gia Lai,An Nhơn_21910,Gia Lai,13.928352,109.062767,112768,34912.6935,3.23,0,1409,0,0,0,0,0,0,0,0,0,0,0,0
21925,An Nhơn Bắc,52,Gia Lai,SE,An Nhơn Bắc,Gia Lai,An Nhơn Bắc,Gia Lai,13.93767,109.139298,37903,1186.322379,31.95,0,473,0,0,0,0,0,0,0,0,0,0,0,0
21934,An Nhơn Đông,52,Gia Lai,SE,An Nhơn Đông,Gia Lai,An Nhơn Đông,Gia Lai,13.912242,109.121179,26044,1513.306217,17.21,0,325,0,0,0,0,0,0,0,0,0,0,0,0
21943,An Nhơn Nam,52,Gia Lai,SE,An Nhơn Nam,Gia Lai,An Nhơn Nam,Gia Lai,13.835508,109.072369,31173,519.1174022,60.05,0,389,0,0,0,0,0,0,0,0,0,0,0,0
21940,An Nhơn Tây,52,Gia Lai,SE,An Nhơn Tây_21940,Gia Lai,An Nhơn Tây_21940,Gia Lai,13.822998,109.004284,40278,518.3783784,77.7,0,503,0,0,0,0,0,0,0,0,0,0,0,0
23602,An Phú,52,Gia Lai,SE,An Phú_23602,Gia Lai,An Phú_23602,Gia Lai,13.970112,108.062434,16047,952.3442136,16.85,0,200,0,0,0,0,0,0,0,0,0,0,0,0
21622,An Toàn,52,Gia Lai,SE,An Toàn,Gia Lai,An Toàn,Gia Lai,14.489397,108.707214,176,0.595923343,295.34,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21715,Ân Tường,52,Gia Lai,SE,Ân Tường,Gia Lai,Ân Tường,Gia Lai,14.353124,108.880174,18301,80.46163992,227.45,0,228,0,0,0,0,0,0,0,0,0,0,0,0
21616,An Vinh,52,Gia Lai,SE,An Vinh,Gia Lai,An Vinh,Gia Lai,14.613158,108.812983,6423,32.7386717,196.19,0,80,0,0,0,0,0,0,0,0,0,0,0,0
23798,Ayun,52,Gia Lai,SE,Ayun,Gia Lai,Ayun,Gia Lai,14.142748,108.309497,12500,61.80775316,202.24,0,156,0,0,0,0,0,0,0,0,0,0,0,0
24044,Ayun Pa,52,Gia Lai,SE,Ayun Pa,Gia Lai,Ayun Pa,Gia Lai,13.410639,108.43546,2641,149.971607,17.61,0,33,0,0,0,0,0,0,0,0,0,0,0,0
23896,Bàu Cạn,52,Gia Lai,SE,Bàu Cạn,Gia Lai,Bàu Cạn,Gia Lai,13.828072,107.890465,21930,191.9474836,114.25,0,274,0,0,0,0,0,0,0,0,0,0,0,0
23590,Biển Hồ,52,Gia Lai,SE,Biển Hồ,Gia Lai,Biển Hồ,Gia Lai,14.089208,108.037565,40364,236.8223422,170.44,0,504,0,0,0,0,0,0,0,0,0,0,0,0
21829,Bình An,52,Gia Lai,SE,Bình An_21829,Gia Lai,Bình An_21829,Gia Lai,13.953289,108.906116,58577,797.7257252,73.43,0,732,0,0,0,0,0,0,0,0,0,0,0,0
21907,Bình Định,52,Gia Lai,SE,Bình Định_21907,Gia Lai,Bình Định_21907,Gia Lai,13.895903,109.038359,42122,1674.165342,25.16,0,526,0,0,0,0,0,0,0,0,0,0,0,0
21733,Bình Dương,52,Gia Lai,SE,Bình Dương_21733,Gia Lai,Bình Dương_21733,Gia Lai,14.264825,109.093575,26901,408.7676645,65.81,0,336,0,0,0,0,0,0,0,0,0,0,0,0
21817,Bình Hiệp,52,Gia Lai,SE,Bình Hiệp_21817,Gia Lai,Bình Hiệp_21817,Gia Lai,14.031381,108.895247,2110,17.06015524,123.68,0,26,0,0,0,0,0,0,0,0,0,0,0,0
21820,Bình Khê,52,Gia Lai,SE,Bình Khê_21820,Gia Lai,Bình Khê_21820,Gia Lai,13.978347,108.814586,2135,14.06177962,151.83,0,26,0,0,0,0,0,0,0,0,0,0,0,0
21835,Bình Phú,52,Gia Lai,SE,Bình Phú_21835,Gia Lai,Bình Phú_21835,Gia Lai,13.852883,108.8495,50309,1063.615222,47.3,0,628,0,0,0,0,0,0,0,0,0,0,0,0
23947,Bờ Ngoong,52,Gia Lai,SE,Bờ Ngoong,Gia Lai,Bờ Ngoong,Gia Lai,13.80554,108.092413,30961,179.8907675,172.11,0,387,0,0,0,0,0,0,0,0,0,0,0,0
21640,Bồng Sơn,52,Gia Lai,SE,Bồng Sơn,Gia Lai,Bồng Sơn,Gia Lai,14.410612,109.045318,40809,503.1315497,81.11,0,510,0,0,0,0,0,0,0,0,0,0,0,0
21997,Canh Liên,52,Gia Lai,SE,Canh Liên,Gia Lai,Canh Liên,Gia Lai,13.682722,108.891467,2321,6.997919619,331.67,0,29,0,0,0,0,0,0,0,0,0,0,0,0
22006,Canh Vinh,52,Gia Lai,SE,Canh Vinh,Gia Lai,Canh Vinh,Gia Lai,13.680588,109.029066,16578,64.07699443,258.72,0,207,0,0,0,0,0,0,0,0,0,0,0,0
21880,Cát Tiến,52,Gia Lai,SE,Cát Tiến,Gia Lai,Cát Tiến,Gia Lai,14.012111,109.231222,33017,319.4369195,103.36,0,412,0,0,0,0,0,0,0,0,0,0,0,0
23851,Chơ Long,52,Gia Lai,SE,Chơ Long,Gia Lai,Chơ Long,Gia Lai,13.748952,108.418317,7622,39.07315323,195.07,0,95,0,0,0,0,0,0,0,0,0,0,0,0
24049,Chư A Thai,52,Gia Lai,SE,Chư A Thai,Gia Lai,Chư A Thai,Gia Lai,13.569991,108.276925,21327,159.2517921,133.92,0,266,0,0,0,0,0,0,0,0,0,0,0,0
23830,Chư Krey,52,Gia Lai,SE,Chư Krey,Gia Lai,Chư Krey,Gia Lai,13.890057,108.436704,9325,47.67626157,195.59,0,116,0,0,0,0,0,0,0,0,0,0,0,0
23722,Chư Păh,52,Gia Lai,SE,Chư Păh,Gia Lai,Chư Păh,Gia Lai,14.137238,107.965282,19152,184.90056,103.58,0,239,0,0,0,0,0,0,0,0,0,0,0,0
23887,Chư Prông,52,Gia Lai,SE,Chư Prông,Gia Lai,Chư Prông,Gia Lai,13.773245,107.892025,33380,267.5322594,124.77,0,417,0,0,0,0,0,0,0,0,0,0,0,0
23942,Chư Pưh,52,Gia Lai,SE,Chư Pưh,Gia Lai,Chư Pưh,Gia Lai,13.514616,108.130668,32870,178.2151377,184.44,0,410,0,0,0,0,0,0,0,0,0,0,0,0
23941,Chư Sê,52,Gia Lai,SE,Chư Sê,Gia Lai,Chư Sê,Gia Lai,13.70662,108.069448,67933,543.7685104,124.93,0,849,0,0,0,0,0,0,0,0,0,0,0,0
23629,Cửu An,52,Gia Lai,SE,Cửu An,Gia Lai,Cửu An,Gia Lai,14.022124,108.73292,19574,147.2172082,132.96,0,244,0,0,0,0,0,0,0,0,0,0,0,0
23677,Đak Đoa,52,Gia Lai,SE,Đak Đoa,Gia Lai,Đak Đoa,Gia Lai,13.963187,108.136767,36489,437.6754228,83.37,0,456,0,0,0,0,0,0,0,0,0,0,0,0
23995,Đak Pơ,52,Gia Lai,SE,Đak Pơ,Gia Lai,Đak Pơ,Gia Lai,13.973794,108.495004,1830,8.194152152,223.33,0,22,0,0,0,0,0,0,0,0,0,0,0,0
23644,Đak Rong,52,Gia Lai,SE,Đak Rong,Gia Lai,Đak Rong,Gia Lai,14.418197,108.407898,6182,11.93574545,517.94,0,77,0,0,0,0,0,0,0,0,0,0,0,0
23683,Đak Sơmei,52,Gia Lai,SE,Đak Sơmei,Gia Lai,Đak Sơmei,Gia Lai,14.266409,108.266931,14685,42.54795156,345.14,0,183,0,0,0,0,0,0,0,0,0,0,0,0
23842,Đăk Song,52,Gia Lai,SE,Đăk Song,Gia Lai,Đăk Song,Gia Lai,13.689176,108.757485,4692,14.32715503,327.49,0,58,0,0,0,0,0,0,0,0,0,0,0,0
21859,Đề Gi,52,Gia Lai,SE,Đề Gi,Gia Lai,Đề Gi,Gia Lai,14.106097,109.147537,4486,47.23596925,94.97,0,56,0,0,0,0,0,0,0,0,0,0,0,0
23563,Diên Hồng,52,Gia Lai,SE,Diên Hồng_23563,Gia Lai,Diên Hồng_23563,Gia Lai,13.959836,107.972473,74490,40048.3871,1.86,0,931,0,0,0,0,0,0,0,0,0,0,0,0
23857,Đức Cơ,52,Gia Lai,SE,Đức Cơ,Gia Lai,Đức Cơ,Gia Lai,13.750849,107.724257,23219,186.2586235,124.66,0,290,0,0,0,0,0,0,0,0,0,0,0,0
23611,Gào,52,Gia Lai,SE,Gào,Gia Lai,Gào,Gia Lai,13.903281,107.902071,15716,86.12922672,182.47,0,196,0,0,0,0,0,0,0,0,0,0,0,0
21871,Hòa Hội,52,Gia Lai,SE,Hòa Hội_21871,Gia Lai,Hòa Hội_21871,Gia Lai,14.048862,109.038209,35628,261.4515301,136.27,0,445,0,0,0,0,0,0,0,0,0,0,0,0
21688,Hoài Ân,52,Gia Lai,SE,Hoài Ân,Gia Lai,Hoài Ân,Gia Lai,14.313722,108.990665,34508,298.2025579,115.72,0,431,0,0,0,0,0,0,0,0,0,0,0,0
21664,Hoài Nhơn,52,Gia Lai,SE,Hoài Nhơn,Gia Lai,Hoài Nhơn,Gia Lai,14.514746,109.059211,42515,1054.439484,40.32,0,531,0,0,0,0,0,0,0,0,0,0,0,0
21655,Hoài Nhơn Bắc,52,Gia Lai,SE,Hoài Nhơn Bắc,Gia Lai,Hoài Nhơn Bắc,Gia Lai,14.614008,109.001703,43908,490.8664058,89.45,0,548,0,0,0,0,0,0,0,0,0,0,0,0
21670,Hoài Nhơn Đông,52,Gia Lai,SE,Hoài Nhơn Đông,Gia Lai,Hoài Nhơn Đông,Gia Lai,14.447683,109.085219,43960,683.0329397,64.36,0,549,0,0,0,0,0,0,0,0,0,0,0,0
21673,Hoài Nhơn Nam,52,Gia Lai,SE,Hoài Nhơn Nam,Gia Lai,Hoài Nhơn Nam,Gia Lai,14.46451,109.01862,32213,855.1367136,37.67,0,402,0,0,0,0,0,0,0,0,0,0,0,0
21661,Hoài Nhơn Tây,52,Gia Lai,SE,Hoài Nhơn Tây,Gia Lai,Hoài Nhơn Tây,Gia Lai,14.54216,108.995225,25186,322.2776711,78.15,0,314,0,0,0,0,0,0,0,0,0,0,0,0
23586,Hội Phú,52,Gia Lai,SE,Hội Phú,Gia Lai,Hội Phú,Gia Lai,13.927241,108.024228,45658,1309.753299,34.86,0,570,0,0,0,0,0,0,0,0,0,0,0,0
21868,Hội Sơn,52,Gia Lai,SE,Hội Sơn,Gia Lai,Hội Sơn,Gia Lai,14.126062,108.947309,14098,77.31709992,182.34,0,176,0,0,0,0,0,0,0,0,0,0,0,0
23799,Hra,52,Gia Lai,SE,Hra,Gia Lai,Hra,Gia Lai,14.052616,108.400297,14138,61.23262159,230.89,0,176,0,0,0,0,0,0,0,0,0,0,0,0
23710,Ia Băng,52,Gia Lai,SE,Ia Băng,Gia Lai,Ia Băng,Gia Lai,13.915244,108.081824,30566,262.9559532,116.24,0,382,0,0,0,0,0,0,0,0,0,0,0,0
23911,Ia Boòng,52,Gia Lai,SE,Ia Boòng,Gia Lai,Ia Boòng,Gia Lai,13.671464,107.842775,1856,9.466007038,196.07,0,23,0,0,0,0,0,0,0,0,0,0,0,0
23788,Ia Chia,52,Gia Lai,SE,Ia Chia,Gia Lai,Ia Chia,Gia Lai,13.889929,107.581643,8928,51.64873308,172.86,0,111,0,0,0,0,0,0,0,0,0,0,0,0
23869,Ia Dơk,52,Gia Lai,SE,Ia Dơk,Gia Lai,Ia Dơk,Gia Lai,13.855434,107.697571,17560,174.6742266,100.53,0,219,0,0,0,0,0,0,0,0,0,0,0,0
23872,Ia Dom,52,Gia Lai,SE,Ia Dom,Gia Lai,Ia Dom,Gia Lai,13.809334,107.534465,9019,62.01609022,145.43,0,112,0,0,0,0,0,0,0,0,0,0,0,0
24100,Ia Dreh,52,Gia Lai,SE,Ia Dreh,Gia Lai,Ia Dreh,Gia Lai,13.087946,108.625949,16392,43.17206142,379.69,0,204,0,0,0,0,0,0,0,0,0,0,0,0
23764,Ia Grai,52,Gia Lai,SE,Ia Grai,Gia Lai,Ia Grai,Gia Lai,14.009073,107.77919,24253,101.1215811,239.84,0,303,0,0,0,0,0,0,0,0,0,0,0,0
24061,Ia Hiao,52,Gia Lai,SE,Ia Hiao,Gia Lai,Ia Hiao,Gia Lai,13.414831,108.320578,21029,194.0302639,108.38,0,262,0,0,0,0,0,0,0,0,0,0,0,0
23971,Ia Hrú,52,Gia Lai,SE,Ia Hrú,Gia Lai,Ia Hrú,Gia Lai,13.619611,108.185128,36604,151.0502208,242.33,0,457,0,0,0,0,0,0,0,0,0,0,0,0
23767,Ia Hrung,52,Gia Lai,SE,Ia Hrung,Gia Lai,Ia Hrung,Gia Lai,14.02268,107.907805,36657,216.7129766,169.15,0,458,0,0,0,0,0,0,0,0,0,0,0,0
23728,Ia Khươl,52,Gia Lai,SE,Ia Khươl,Gia Lai,Ia Khươl,Gia Lai,14.267632,108.135422,16892,47.99272665,351.97,0,211,0,0,0,0,0,0,0,0,0,0,0,0
23977,Ia Ko,52,Gia Lai,SE,Ia Ko,Gia Lai,Ia Ko,Gia Lai,13.59509,108.010979,24558,116.5432802,210.72,0,306,0,0,0,0,0,0,0,0,0,0,0,0
23776,Ia Krái,52,Gia Lai,SE,Ia Krái,Gia Lai,Ia Krái,Gia Lai,14.009383,107.633411,28453,92.43088718,307.83,0,355,0,0,0,0,0,0,0,0,0,0,0,0
23866,Ia Krêl,52,Gia Lai,SE,Ia Krêl,Gia Lai,Ia Krêl,Gia Lai,13.809038,107.786175,22597,153.8047917,146.92,0,282,0,0,0,0,0,0,0,0,0,0,0,0
23935,Ia Lâu,52,Gia Lai,SE,Ia Lâu,Gia Lai,Ia Lâu,Gia Lai,13.470537,107.874635,22756,105.8320156,215.02,0,284,0,0,0,0,0,0,0,0,0,0,0,0
23986,Ia Le,52,Gia Lai,SE,Ia Le,Gia Lai,Ia Le,Gia Lai,13.443204,108.071454,23922,75.49229992,316.88,0,299,0,0,0,0,0,0,0,0,0,0,0,0
23734,Ia Ly,52,Gia Lai,SE,Ia Ly,Gia Lai,Ia Ly,Gia Lai,14.199129,107.775246,13638,64.77013678,210.56,0,170,0,0,0,0,0,0,0,0,0,0,0,0
23938,Ia Mơ,52,Gia Lai,SE,Ia Mơ,Gia Lai,Ia Mơ,Gia Lai,13.453246,107.71708,333,0.76446281,435.6,0,4,0,0,0,0,0,0,0,0,0,0,0,0
23884,Ia Nan,52,Gia Lai,SE,Ia Nan,Gia Lai,Ia Nan,Gia Lai,13.726254,107.576824,8532,94.47458753,90.31,0,106,0,0,0,0,0,0,0,0,0,0,0,0
23782,Ia O,52,Gia Lai,SE,Ia O,Gia Lai,Ia O,Gia Lai,13.950509,107.54034,11130,81.01026276,137.39,0,139,0,0,0,0,0,0,0,0,0,0,0,0
24022,Ia Pa,52,Gia Lai,SE,Ia Pa,Gia Lai,Ia Pa,Gia Lai,13.511218,108.44531,30552,296.0752011,103.19,0,381,0,0,0,0,0,0,0,0,0,0,0,0
23749,Ia Phí,52,Gia Lai,SE,Ia Phí,Gia Lai,Ia Phí,Gia Lai,14.178795,107.908158,22973,108.3478753,212.03,0,287,0,0,0,0,0,0,0,0,0,0,0,0
23926,Ia Pia,52,Gia Lai,SE,Ia Pia,Gia Lai,Ia Pia,Gia Lai,13.598865,107.892298,20019,83.90544449,238.59,0,250,0,0,0,0,0,0,0,0,0,0,0,0
23881,Ia Pnôn,52,Gia Lai,SE,Ia Pnôn,Gia Lai,Ia Pnôn,Gia Lai,13.708793,107.644385,5833,51.16217876,114.01,0,72,0,0,0,0,0,0,0,0,0,0,0,0
23917,Ia Púch,52,Gia Lai,SE,Ia Púch,Gia Lai,Ia Púch,Gia Lai,13.622951,107.700318,4122,15.42087542,267.3,0,51,0,0,0,0,0,0,0,0,0,0,0,0
24065,Ia Rbol,52,Gia Lai,SE,Ia Rbol,Gia Lai,Ia Rbol,Gia Lai,13.33868,108.390699,1007,6.498031877,154.97,0,12,0,0,0,0,0,0,0,0,0,0,0,0
24112,Ia Rsai,52,Gia Lai,SE,Ia Rsai,Gia Lai,Ia Rsai,Gia Lai,13.341655,108.669144,22237,46.94420402,473.69,0,277,0,0,0,0,0,0,0,0,0,0,0,0
24073,Ia Sao,52,Gia Lai,SE,Ia Sao,Gia Lai,Ia Sao,Gia Lai,13.283267,108.438473,8270,72.16404887,114.6,0,103,0,0,0,0,0,0,0,0,0,0,0,0
23908,Ia Tôr,52,Gia Lai,SE,Ia Tôr,Gia Lai,Ia Tôr,Gia Lai,13.778995,107.985115,17185,167.9698954,102.31,0,214,0,0,0,0,0,0,0,0,0,0,0,0
24028,Ia Tul,52,Gia Lai,SE,Ia Tul,Gia Lai,Ia Tul,Gia Lai,13.494762,108.586152,19997,34.03686746,587.51,0,249,0,0,0,0,0,0,0,0,0,0,0,0
23638,Kbang,52,Gia Lai,SE,Kbang,Gia Lai,Kbang,Gia Lai,14.182532,108.559476,24899,86.206419,288.83,0,311,0,0,0,0,0,0,0,0,0,0,0,0
23714,KDang,52,Gia Lai,SE,KDang,Gia Lai,KDang,Gia Lai,13.95769,108.20024,22343,124.5568068,179.38,0,279,0,0,0,0,0,0,0,0,0,0,0,0
21727,Kim Sơn,52,Gia Lai,SE,Kim Sơn_21727,Gia Lai,Kim Sơn_21727,Gia Lai,14.248233,108.869947,28938,984.2857143,29.4,0,361,0,0,0,0,0,0,0,0,0,0,0,0
23818,Kon Chiêng,52,Gia Lai,SE,Kon Chiêng,Gia Lai,Kon Chiêng,Gia Lai,13.7714,108.29932,9820,35.90362327,273.51,0,122,0,0,0,0,0,0,0,0,0,0,0,0
23701,Kon Gang,52,Gia Lai,SE,Kon Gang,Gia Lai,Kon Gang,Gia Lai,14.078855,108.148928,22189,152.1461876,145.84,0,277,0,0,0,0,0,0,0,0,0,0,0,0
23674,Kông Bơ La,52,Gia Lai,SE,Kông Bơ La,Gia Lai,Kông Bơ La,Gia Lai,14.096236,108.616816,17204,128.946185,133.42,0,215,0,0,0,0,0,0,0,0,0,0,0,0
23824,Kông Chro,52,Gia Lai,SE,Kông Chro,Gia Lai,Kông Chro,Gia Lai,13.72054,108.527206,20620,102.6943573,200.79,0,257,0,0,0,0,0,0,0,0,0,0,0,0
23650,Krong,52,Gia Lai,SE,Krong,Gia Lai,Krong,Gia Lai,14.269423,108.440282,5955,19.11226651,311.58,0,74,0,0,0,0,0,0,0,0,0,0,0,0
23812,Lơ Pang,52,Gia Lai,SE,Lơ Pang,Gia Lai,Lơ Pang,Gia Lai,13.878608,108.299425,17399,55.03226215,316.16,0,217,0,0,0,0,0,0,0,0,0,0,0,0
23794,Mang Yang,52,Gia Lai,SE,Mang Yang,Gia Lai,Mang Yang,Gia Lai,14.051449,108.260804,29844,171.9223458,173.59,0,373,0,0,0,0,0,0,0,0,0,0,0,0
21901,Ngô Mây,52,Gia Lai,SE,Ngô Mây,Gia Lai,Ngô Mây,Gia Lai,13.968382,109.191552,25264,411.3318137,61.42,0,315,0,0,0,0,0,0,0,0,0,0,0,0
21607,Nhơn Châu,52,Gia Lai,SE,Nhơn Châu,Gia Lai,Nhơn Châu,Gia Lai,13.619921,109.346367,231,63.8121547,3.62,0,2,0,0,0,0,0,0,0,0,0,0,0,0
21853,Phù Cát,52,Gia Lai,SE,Phù Cát,Gia Lai,Phù Cát,Gia Lai,14.000889,109.063736,50659,603.3706527,83.96,0,633,0,0,0,0,0,0,0,0,0,0,0,0
21730,Phù Mỹ,52,Gia Lai,SE,Phù Mỹ,Gia Lai,Phù Mỹ,Gia Lai,14.176005,109.081227,28066,515.2561043,54.47,0,350,0,0,0,0,0,0,0,0,0,0,0,0
