WardID,WardName,WardNameUnique,ProvinceID,ProvinceName,Region,GID_2,GID_1,NAME_2,NAME_1,GADM_Latitude,GADM_Longitude
18844,Kỳ Thượng,Kỳ Thượng_18844,42,Hà Tĩnh,CT,Kỳ Thượng_18844,Hà Tĩnh,Kỳ Thượng_18844,Hà Tĩnh,18.020468,106.09671
18787,Kỳ Văn,Kỳ Văn,42,Hà Tĩnh,CT,Kỳ Văn,Hà Tĩnh,Kỳ Văn,Hà Tĩnh,18.097357,106.191105
18766,Kỳ Xuân,Kỳ Xuân,42,Hà Tĩnh,CT,Kỳ Xuân,Hà Tĩnh,Kỳ Xuân,Hà Tĩnh,18.200236,106.156043
18568,Lộc Hà,Lộc Hà,42,Hà Tĩnh,CT,Lộc Hà,Hà Tĩnh,Lộc Hà,Hà Tĩnh,18.485861,105.877983
18322,Mai Hoa,Mai Hoa,42,Hà Tĩnh,CT,Mai Hoa,Hà Tĩnh,Mai Hoa,Hà Tĩnh,18.443465,105.515173
18583,Mai Phụ,Mai Phụ,42,Hà Tĩnh,CT,Mai Phụ,Hà Tĩnh,Mai Phụ,Hà Tĩnh,18.439693,105.878503
18118,Nam Hồng Lĩnh,Nam Hồng Lĩnh,42,Hà Tĩnh,CT,Nam Hồng Lĩnh,Hà Tĩnh,Nam Hồng Lĩnh,Hà Tĩnh,18.522382,105.714225
18352,Nghi Xuân,Nghi Xuân,42,Hà Tĩnh,CT,Nghi Xuân,Hà Tĩnh,Nghi Xuân,Hà Tĩnh,18.609044,105.725369
18547,Phúc Trạch,Phúc Trạch,42,Hà Tĩnh,CT,Phúc Trạch,Hà Tĩnh,Phúc Trạch,Hà Tĩnh,18.093785,105.829434
18184,Sơn Giang,Sơn Giang,42,Hà Tĩnh,CT,Sơn Giang,Hà Tĩnh,Sơn Giang,Hà Tĩnh,18.530329,105.388487
18160,Sơn Hồng,Sơn Hồng,42,Hà Tĩnh,CT,Sơn Hồng,Hà Tĩnh,Sơn Hồng,Hà Tĩnh,18.563564,105.237286
18196,Sơn Kim 1,Sơn Kim 1,42,Hà Tĩnh,CT,Sơn Kim 1,Hà Tĩnh,Sơn Kim 1,Hà Tĩnh,18.422207,105.171206
18199,Sơn Kim 2,Sơn Kim 2,42,Hà Tĩnh,CT,Sơn Kim 2,Hà Tĩnh,Sơn Kim 2,Hà Tĩnh,18.365501,105.277852
18172,Sơn Tây,Sơn Tây_18172,42,Hà Tĩnh,CT,Sơn Tây_18172,Hà Tĩnh,Sơn Tây_18172,Hà Tĩnh,18.452754,105.366441
18163,Sơn Tiến,Sơn Tiến,42,Hà Tĩnh,CT,Sơn Tiến,Hà Tĩnh,Sơn Tiến,Hà Tĩnh,18.573079,105.464976
18754,Sông Trí,Sông Trí,42,Hà Tĩnh,CT,Sông Trí,Hà Tĩnh,Sông Trí,Hà Tĩnh,18.042591,106.320681
18562,Thạch Hà,Thạch Hà,42,Hà Tĩnh,CT,Thạch Hà,Hà Tĩnh,Thạch Hà,Hà Tĩnh,18.386745,105.853761
18604,Thạch Khê,Thạch Khê,42,Hà Tĩnh,CT,Thạch Khê,Hà Tĩnh,Thạch Khê,Hà Tĩnh,18.420057,105.942708
18628,Thạch Lạc,Thạch Lạc,42,Hà Tĩnh,CT,Thạch Lạc,Hà Tĩnh,Thạch Lạc,Hà Tĩnh,18.356503,105.951233
18667,Thạch Xuân,Thạch Xuân,42,Hà Tĩnh,CT,Thạch Xuân,Hà Tĩnh,Thạch Xuân,Hà Tĩnh,18.242279,105.862523
18073,Thành Sen,Thành Sen,42,Hà Tĩnh,CT,Thành Sen,Hà Tĩnh,Thành Sen,Hà Tĩnh,18.339394,105.890874
18676,Thiên Cầm,Thiên Cầm,42,Hà Tĩnh,CT,Thiên Cầm,Hà Tĩnh,Thiên Cầm,Hà Tĩnh,18.269122,106.063491
18328,Thượng Đức,Thượng Đức_18328,42,Hà Tĩnh,CT,Thượng Đức_18328,Hà Tĩnh,Thượng Đức_18328,Hà Tĩnh,18.395648,105.576566
18373,Tiên Điền,Tiên Điền,42,Hà Tĩnh,CT,Tiên Điền,Hà Tĩnh,Tiên Điền,Hà Tĩnh,18.636105,105.784435
18634,Toàn Lưu,Toàn Lưu,42,Hà Tĩnh,CT,Toàn Lưu,Hà Tĩnh,Toàn Lưu,Hà Tĩnh,18.319884,105.799048
18100,Trần Phú,Trần Phú_18100,42,Hà Tĩnh,CT,Trần Phú_18100,Hà Tĩnh,Trần Phú_18100,Hà Tĩnh,18.383942,105.900881
18436,Trường Lưu,Trường Lưu,42,Hà Tĩnh,CT,Trường Lưu,Hà Tĩnh,Trường Lưu,Hà Tĩnh,18.450843,105.660449
18202,Tứ Mỹ,Tứ Mỹ,42,Hà Tĩnh,CT,Tứ Mỹ,Hà Tĩnh,Tứ Mỹ,Hà Tĩnh,18.520306,105.521578
18418,Tùng Lộc,Tùng Lộc,42,Hà Tĩnh,CT,Tùng Lộc,Hà Tĩnh,Tùng Lộc,Hà Tĩnh,18.492301,105.799162
18601,Việt Xuyên,Việt Xuyên,42,Hà Tĩnh,CT,Việt Xuyên,Hà Tĩnh,Việt Xuyên,Hà Tĩnh,18.370184,105.804629
18313,Vũ Quang,Vũ Quang,42,Hà Tĩnh,CT,Vũ Quang,Hà Tĩnh,Vũ Quang,Hà Tĩnh,18.301489,105.399328
18823,Vũng Áng,Vũng Áng,42,Hà Tĩnh,CT,Vũng Áng,Hà Tĩnh,Vũng Áng,Hà Tĩnh,18.05384,106.386862
18481,Xuân Lộc,Xuân Lộc_18481,42,Hà Tĩnh,CT,Xuân Lộc_18481,Hà Tĩnh,Xuân Lộc_18481,Hà Tĩnh,18.38183,105.777396
18682,Yên Hòa,Yên Hòa_18682,42,Hà Tĩnh,CT,Yên Hòa_18682,Hà Tĩnh,Yên Hòa_18682,Hà Tĩnh,18.307303,106.024619
19483,A Dơi,A Dơi,44,Quảng Trị,CT,A Dơi,Quảng Trị,A Dơi,Quảng Trị,16.483702,106.771059
19669,Ái Tử,Ái Tử,44,Quảng Trị,CT,Ái Tử,Quảng Trị,Ái Tử,Quảng Trị,16.748914,107.100358
19009,Ba Đồn,Ba Đồn,44,Quảng Trị,CT,Ba Đồn,Quảng Trị,Ba Đồn,Quảng Trị,17.76959,106.423471
19567,Ba Lòng,Ba Lòng,44,Quảng Trị,CT,Ba Lòng,Quảng Trị,Ba Lòng,Quảng Trị,16.620406,106.999997
19066,Bắc Gianh,Bắc Gianh,44,Quảng Trị,CT,Bắc Gianh,Quảng Trị,Bắc Gianh,Quảng Trị,17.740663,106.446699
19126,Bắc Trạch,Bắc Trạch,44,Quảng Trị,CT,Bắc Trạch,Quảng Trị,Bắc Trạch,Quảng Trị,17.683119,106.443239
19501,Bến Hải,Bến Hải,44,Quảng Trị,CT,Bến Hải,Quảng Trị,Bến Hải,Quảng Trị,16.97631,107.066999
19366,Bến Quan,Bến Quan,44,Quảng Trị,CT,Bến Quan,Quảng Trị,Bến Quan,Quảng Trị,16.984981,106.856382
19141,Bố Trạch,Bố Trạch,44,Quảng Trị,CT,Bố Trạch,Quảng Trị,Bố Trạch,Quảng Trị,17.521864,106.388605
19255,Cam Hồng,Cam Hồng,44,Quảng Trị,CT,Cam Hồng,Quảng Trị,Cam Hồng,Quảng Trị,17.274461,106.797343
19597,Cam Lộ,Cam Lộ,44,Quảng Trị,CT,Cam Lộ,Quảng Trị,Cam Lộ,Quảng Trị,16.754032,106.945808
19742,Cồn Cỏ,Cồn Cỏ,44,Quảng Trị,CT,Cồn Cỏ,Quảng Trị,Cồn Cỏ,Quảng Trị,17.157904,107.339757
19537,Cồn Tiên,Cồn Tiên,44,Quảng Trị,CT,Cồn Tiên,Quảng Trị,Cồn Tiên,Quảng Trị,16.889417,106.93836
19414,Cửa Tùng,Cửa Tùng,44,Quảng Trị,CT,Cửa Tùng,Quảng Trị,Cửa Tùng,Quảng Trị,17.048422,107.087752
19496,Cửa Việt,Cửa Việt,44,Quảng Trị,CT,Cửa Việt,Quảng Trị,Cửa Việt,Quảng Trị,16.907192,107.1455
19564,Đakrông,Đakrông,44,Quảng Trị,CT,Đakrông,Quảng Trị,Đakrông,Quảng Trị,16.578675,106.920778
18904,Dân Hóa,Dân Hóa,44,Quảng Trị,CT,Dân Hóa,Quảng Trị,Dân Hóa,Quảng Trị,17.81431,105.756497
19681,Diên Sanh,Diên Sanh,44,Quảng Trị,CT,Diên Sanh,Quảng Trị,Diên Sanh,Quảng Trị,16.673497,107.271526
19333,Đông Hà,Đông Hà,44,Quảng Trị,CT,Đông Hà,Quảng Trị,Đông Hà,Quảng Trị,16.803334,107.06709
18880,Đồng Hới,Đồng Hới,44,Quảng Trị,CT,Đồng Hới,Quảng Trị,Đồng Hới,Quảng Trị,17.45557,106.625083
18949,Đồng Lê,Đồng Lê,44,Quảng Trị,CT,Đồng Lê,Quảng Trị,Đồng Lê,Quảng Trị,17.931199,105.98977
18871,Đồng Sơn,Đồng Sơn_18871,44,Quảng Trị,CT,Đồng Sơn_18871,Quảng Trị,Đồng Sơn_18871,Quảng Trị,17.430352,106.560027
18859,Đồng Thuận,Đồng Thuận,44,Quảng Trị,CT,Đồng Thuận,Quảng Trị,Đồng Thuận,Quảng Trị,17.49535,106.588426
19159,Đông Trạch,Đông Trạch,44,Quảng Trị,CT,Đông Trạch,Quảng Trị,Đông Trạch,Quảng Trị,17.63117,106.495997
19495,Gio Linh,Gio Linh,44,Quảng Trị,CT,Gio Linh,Quảng Trị,Gio Linh,Quảng Trị,16.916445,107.071975
19702,Hải Lăng,Hải Lăng,44,Quảng Trị,CT,Hải Lăng,Quảng Trị,Hải Lăng,Quảng Trị,16.663756,107.2028
19603,Hiếu Giang,Hiếu Giang,44,Quảng Trị,CT,Hiếu Giang,Quảng Trị,Hiếu Giang,Quảng Trị,16.817266,106.929648
19033,Hòa Trạch,Hòa Trạch,44,Quảng Trị,CT,Hòa Trạch,Quảng Trị,Hòa Trạch,Quảng Trị,17.882811,106.375836
19111,Hoàn Lão,Hoàn Lão,44,Quảng Trị,CT,Hoàn Lão,Quảng Trị,Hoàn Lão,Quảng Trị,17.570879,106.51269
19555,Hướng Hiệp,Hướng Hiệp,44,Quảng Trị,CT,Hướng Hiệp,Quảng Trị,Hướng Hiệp,Quảng Trị,16.72938,106.842324
19435,Hướng Lập,Hướng Lập,44,Quảng Trị,CT,Hướng Lập,Quảng Trị,Hướng Lập,Quảng Trị,16.896476,106.603389
19441,Hướng Phùng,Hướng Phùng,44,Quảng Trị,CT,Hướng Phùng,Quảng Trị,Hướng Phùng,Quảng Trị,16.762263,106.635396
19429,Khe Sanh,Khe Sanh,44,Quảng Trị,CT,Khe Sanh,Quảng Trị,Khe Sanh,Quảng Trị,16.618599,106.757891
18922,Kim Điền,Kim Điền,44,Quảng Trị,CT,Kim Điền,Quảng Trị,Kim Điền,Quảng Trị,17.756167,105.868823
19318,Kim Ngân,Kim Ngân,44,Quảng Trị,CT,Kim Ngân,Quảng Trị,Kim Ngân,Quảng Trị,17.087079,106.661055
18943,Kim Phú,Kim Phú,44,Quảng Trị,CT,Kim Phú,Quảng Trị,Kim Phú,Quảng Trị,17.662536,105.994884
19594,La Lay,La Lay,44,Quảng Trị,CT,La Lay,Quảng Trị,La Lay,Quảng Trị,16.37482,106.996482
19432,Lao Bảo,Lao Bảo,44,Quảng Trị,CT,Lao Bảo,Quảng Trị,Lao Bảo,Quảng Trị,16.639893,106.623364
19246,Lệ Ninh,Lệ Ninh,44,Quảng Trị,CT,Lệ Ninh,Quảng Trị,Lệ Ninh,Quảng Trị,17.23819,106.690389
19249,Lệ Thủy,Lệ Thủy,44,Quảng Trị,CT,Lệ Thủy,Quảng Trị,Lệ Thủy,Quảng Trị,17.233369,106.771394
19489,Lìa,Lìa,44,Quảng Trị,CT,Lìa,Quảng Trị,Lìa,Quảng Trị,16.511519,106.678331
18901,Minh Hóa,Minh Hóa,44,Quảng Trị,CT,Minh Hóa,Quảng Trị,Minh Hóa,Quảng Trị,17.859308,105.952893
19741,Mỹ Thủy,Mỹ Thủy,44,Quảng Trị,CT,Mỹ Thủy,Quảng Trị,Mỹ Thủy,Quảng Trị,16.745956,107.359314
19075,Nam Ba Đồn,Nam Ba Đồn,44,Quảng Trị,CT,Nam Ba Đồn,Quảng Trị,Nam Ba Đồn,Quảng Trị,17.732133,106.307969
19639,Nam Cửa Việt,Nam Cửa Việt,44,Quảng Trị,CT,Nam Cửa Việt,Quảng Trị,Nam Cửa Việt,Quảng Trị,16.851174,107.202545
19351,Nam Đông Hà,Nam Đông Hà,44,Quảng Trị,CT,Nam Đông Hà,Quảng Trị,Nam Đông Hà,Quảng Trị,16.80192,107.114035
19093,Nam Gianh,Nam Gianh,44,Quảng Trị,CT,Nam Gianh,Quảng Trị,Nam Gianh,Quảng Trị,17.712679,106.380709
19735,Nam Hải Lăng,Nam Hải Lăng,44,Quảng Trị,CT,Nam Hải Lăng,Quảng Trị,Nam Hải Lăng,Quảng Trị,16.635542,107.287106
19198,Nam Trạch,Nam Trạch,44,Quảng Trị,CT,Nam Trạch,Quảng Trị,Nam Trạch,Quảng Trị,17.474078,106.493948
19225,Ninh Châu,Ninh Châu,44,Quảng Trị,CT,Ninh Châu,Quảng Trị,Ninh Châu,Quảng Trị,17.352637,106.697188
19138,Phong Nha,Phong Nha,44,Quảng Trị,CT,Phong Nha,Quảng Trị,Phong Nha,Quảng Trị,17.617304,106.29639
19021,Phú Trạch,Phú Trạch,44,Quảng Trị,CT,Phú Trạch,Quảng Trị,Phú Trạch,Quảng Trị,17.9354,106.395144
19207,Quảng Ninh,Quảng Ninh_19207,44,Quảng Trị,CT,Quảng Ninh_19207,Quảng Trị,Quảng Ninh_19207,Quảng Trị,17.390407,106.616181
19057,Quảng Trạch,Quảng Trạch,44,Quảng Trị,CT,Quảng Trạch,Quảng Trị,Quảng Trạch,Quảng Trị,17.815244,106.424163
19360,Quảng Trị,Quảng Trị,44,Quảng Trị,CT,Quảng Trị,Quảng Trị,Quảng Trị,Quảng Trị,16.693833,107.156596
19288,Sen Ngư,Sen Ngư,44,Quảng Trị,CT,Sen Ngư,Quảng Trị,Sen Ngư,Quảng Trị,17.166731,106.935545
19588,Tà Rụt,Tà Rụt,44,Quảng Trị,CT,Tà Rụt,Quảng Trị,Tà Rụt,Quảng Trị,16.450792,107.037262
19051,Tân Gianh,Tân Gianh,44,Quảng Trị,CT,Tân Gianh,Quảng Trị,Tân Gianh,Quảng Trị,17.787158,106.307745
19462,Tân Lập,Tân Lập_19462,44,Quảng Trị,CT,Tân Lập_19462,Quảng Trị,Tân Lập_19462,Quảng Trị,16.577737,106.709393
19291,Tân Mỹ,Tân Mỹ_19291,44,Quảng Trị,CT,Tân Mỹ_19291,Quảng Trị,Tân Mỹ_19291,Quảng Trị,17.151882,106.855796
18919,Tân Thành,Tân Thành_18919,44,Quảng Trị,CT,Tân Thành_18919,Quảng Trị,Tân Thành_18919,Quảng Trị,17.890171,105.828273
19147,Thượng Trạch,Thượng Trạch,44,Quảng Trị,CT,Thượng Trạch,Quảng Trị,Thượng Trạch,Quảng Trị,17.448224,106.205391
19645,Triệu Bình,Triệu Bình,44,Quảng Trị,CT,Triệu Bình,Quảng Trị,Triệu Bình,Quảng Trị,16.825379,107.167292
19654,Triệu Cơ,Triệu Cơ,44,Quảng Trị,CT,Triệu Cơ,Quảng Trị,Triệu Cơ,Quảng Trị,16.799127,107.267896
19624,Triệu Phong,Triệu Phong,44,Quảng Trị,CT,Triệu Phong,Quảng Trị,Triệu Phong,Quảng Trị,16.72272,107.139564
19030,Trung Thuần,Trung Thuần,44,Quảng Trị,CT,Trung Thuần,Quảng Trị,Trung Thuần,Quảng Trị,17.843379,106.353292
19237,Trường Ninh,Trường Ninh,44,Quảng Trị,CT,Trường Ninh,Quảng Trị,Trường Ninh,Quảng Trị,17.294676,106.673612
19309,Trường Phú,Trường Phú,44,Quảng Trị,CT,Trường Phú,Quảng Trị,Trường Phú,Quảng Trị,17.163128,106.772415
19204,Trường Sơn,Trường Sơn_19204,44,Quảng Trị,CT,Trường Sơn_19204,Quảng Trị,Trường Sơn_19204,Quảng Trị,17.25283,106.475516
18991,Tuyên Bình,Tuyên Bình_18991,44,Quảng Trị,CT,Tuyên Bình_18991,Quảng Trị,Tuyên Bình_18991,Quảng Trị,17.86509,106.218698
18997,Tuyên Hóa,Tuyên Hóa,44,Quảng Trị,CT,Tuyên Hóa,Quảng Trị,Tuyên Hóa,Quảng Trị,17.783186,106.198829
18958,Tuyên Lâm,Tuyên Lâm,44,Quảng Trị,CT,Tuyên Lâm,Quảng Trị,Tuyên Lâm,Quảng Trị,17.964507,105.742571
18985,Tuyên Phú,Tuyên Phú,44,Quảng Trị,CT,Tuyên Phú,Quảng Trị,Tuyên Phú,Quảng Trị,17.863613,106.117685
18952,Tuyên Sơn,Tuyên Sơn,44,Quảng Trị,CT,Tuyên Sơn,Quảng Trị,Tuyên Sơn,Quảng Trị,18.020278,105.884506
19699,Vĩnh Định,Vĩnh Định,44,Quảng Trị,CT,Vĩnh Định,Quảng Trị,Vĩnh Định,Quảng Trị,16.757086,107.273476
19372,Vĩnh Hoàng,Vĩnh Hoàng,44,Quảng Trị,CT,Vĩnh Hoàng,Quảng Trị,Vĩnh Hoàng,Quảng Trị,17.091818,107.030291
19363,Vĩnh Linh,Vĩnh Linh,44,Quảng Trị,CT,Vĩnh Linh,Quảng Trị,Vĩnh Linh,Quảng Trị,17.086218,106.937235
19405,Vĩnh Thủy,Vĩnh Thủy,44,Quảng Trị,CT,Vĩnh Thủy,Quảng Trị,Vĩnh Thủy,Quảng Trị,17.002689,106.992458
20056,A Lưới 1,A Lưới 1,46,Huế,CT,A Lưới 1,Huế,A Lưới 1,Huế,16.34033,107.167246
20044,A Lưới 2,A Lưới 2,46,Huế,CT,A Lưới 2,Huế,A Lưới 2,Huế,16.253565,107.20326
20071,A Lưới 3,A Lưới 3,46,Huế,CT,A Lưới 3,Huế,A Lưới 3,Huế,16.209008,107.243733
20101,A Lưới 4,A Lưới 4,46,Huế,CT,A Lưới 4,Huế,A Lưới 4,Huế,16.153995,107.335938
20050,A Lưới 5,A Lưới 5,46,Huế,CT,A Lưới 5,Huế,A Lưới 5,Huế,16.198618,107.453842
19815,An Cựu,An Cựu,46,Huế,CT,An Cựu,Huế,An Cựu,Huế,16.436129,107.597975
20035,Bình Điền,Bình Điền,46,Huế,CT,Bình Điền,Huế,Bình Điền,Huế,16.357261,107.444277
20137,Chân Mây - Lăng Cô,Chân Mây - Lăng Cô,46,Huế,CT,Chân Mây - Lăng Cô,Huế,Chân Mây - Lăng Cô,Huế,16.261586,107.990803
19885,Đan Điền,Đan Điền,46,Huế,CT,Đan Điền,Huế,Đan Điền,Huế,16.594378,107.483288
19909,Dương Nỗ,Dương Nỗ,46,Huế,CT,Dương Nỗ,Huế,Dương Nỗ,Huế,16.52218,107.595375
20014,Hóa Châu,Hóa Châu,46,Huế,CT,Hóa Châu,Huế,Hóa Châu,Huế,16.535214,107.563346
20131,Hưng Lộc,Hưng Lộc,46,Huế,CT,Hưng Lộc,Huế,Hưng Lộc,Huế,16.307014,107.714961
19804,Hương An,Hương An,46,Huế,CT,Hương An,Huế,Hương An,Huế,16.475678,107.522515
19975,Hương Thủy,Hương Thủy,46,Huế,CT,Hương Thủy,Huế,Hương Thủy,Huế,16.402661,107.719966
19996,Hương Trà,Hương Trà_19996,46,Huế,CT,Hương Trà_19996,Huế,Hương Trà_19996,Huế,16.45734,107.433673
20161,Khe Tre,Khe Tre,46,Huế,CT,Khe Tre,Huế,Khe Tre,Huế,16.143471,107.78357
19774,Kim Long,Kim Long_19774,46,Huế,CT,Kim Long_19774,Huế,Kim Long_19774,Huế,16.402489,107.548802
20017,Kim Trà,Kim Trà,46,Huế,CT,Kim Trà,Huế,Kim Trà,Huế,16.493774,107.512283
20140,Lộc An,Lộc An,46,Huế,CT,Lộc An,Huế,Lộc An,Huế,16.272389,107.794209
20182,Long Quảng,Long Quảng,46,Huế,CT,Long Quảng,Huế,Long Quảng,Huế,16.095836,107.592217
19930,Mỹ Thượng,Mỹ Thượng,46,Huế,CT,Mỹ Thượng,Huế,Mỹ Thượng,Huế,16.505221,107.628578
20179,Nam Đông,Nam Đông,46,Huế,CT,Nam Đông,Huế,Nam Đông,Huế,16.108746,107.696628
19819,Phong Điền,Phong Điền_19819,46,Huế,CT,Phong Điền_19819,Huế,Phong Điền_19819,Huế,16.480131,107.244924
19831,Phong Dinh,Phong Dinh,46,Huế,CT,Phong Dinh,Huế,Phong Dinh,Huế,16.643143,107.371331
19828,Phong Phú,Phong Phú,46,Huế,CT,Phong Phú,Huế,Phong Phú,Huế,16.694355,107.407312
19873,Phong Quảng,Phong Quảng,46,Huế,CT,Phong Quảng,Huế,Phong Quảng,Huế,16.6365,107.497557
19858,Phong Thái,Phong Thái,46,Huế,CT,Phong Thái,Huế,Phong Thái,Huế,16.479433,107.400132
19960,Phú Bài,Phú Bài,46,Huế,CT,Phú Bài,Huế,Phú Bài,Huế,16.287479,107.604895
19918,Phú Hồ,Phú Hồ,46,Huế,CT,Phú Hồ,Huế,Phú Hồ,Huế,16.480664,107.697189
20107,Phú Lộc,Phú Lộc_20107,46,Huế,CT,Phú Lộc_20107,Huế,Phú Lộc_20107,Huế,16.258322,107.884293
19942,Phú Vang,Phú Vang,46,Huế,CT,Phú Vang,Huế,Phú Vang,Huế,16.401224,107.768605
19945,Phú Vinh,Phú Vinh_19945,46,Huế,CT,Phú Vinh_19945,Huế,Phú Vinh_19945,Huế,16.458104,107.774727
19753,Phú Xuân,Phú Xuân_19753,46,Huế,CT,Phú Xuân_19753,Huế,Phú Xuân_19753,Huế,16.480481,107.574889
19867,Quảng Điền,Quảng Điền,46,Huế,CT,Quảng Điền,Huế,Quảng Điền,Huế,16.565048,107.543991
19969,Thanh Thủy,Thanh Thủy_19969,46,Huế,CT,Thanh Thủy_19969,Huế,Thanh Thủy_19969,Huế,16.423919,107.630201
19900,Thuận An,Thuận An_19900,46,Huế,CT,Thuận An_19900,Huế,Thuận An_19900,Huế,16.558563,107.642962
19789,Thuận Hóa,Thuận Hóa,46,Huế,CT,Thuận Hóa,Huế,Thuận Hóa,Huế,16.45394,107.58309
19813,Thủy Xuân,Thủy Xuân,46,Huế,CT,Thủy Xuân,Huế,Thủy Xuân,Huế,16.397431,107.592755
20122,Vinh Lộc,Vinh Lộc_20122,46,Huế,CT,Vinh Lộc_20122,Huế,Vinh Lộc_20122,Huế,16.362558,107.87264
19777,Vỹ Dạ,Vỹ Dạ,46,Huế,CT,Vỹ Dạ,Huế,Vỹ Dạ,Huế,16.474607,107.60998
20275,An Hải,An Hải_20275,48,Đà Nẵng,CT,An Hải_20275,Đà Nẵng,An Hải_20275,Đà Nẵng,16.073804,108.236809
20305,An Khê,An Khê_20305,48,Đà Nẵng,CT,An Khê_20305,Đà Nẵng,An Khê_20305,Đà Nẵng,16.039411,108.179956
20575,An Thắng,An Thắng,48,Đà Nẵng,CT,An Thắng,Đà Nẵng,An Thắng,Đà Nẵng,15.906202,108.231303
20458,Avương,Avương,48,Đà Nẵng,CT,Avương,Đà Nẵng,Avương,Đà Nẵng,15.97039,107.555225
20308,Bà Nà,Bà Nà,48,Đà Nẵng,CT,Bà Nà,Đà Nẵng,Bà Nà,Đà Nẵng,16.05004,108.023962
20335,Bàn Thạch,Bàn Thạch,48,Đà Nẵng,CT,Bàn Thạch,Đà Nẵng,Bàn Thạch,Đà Nẵng,15.596784,108.468257
20710,Bến Giằng,Bến Giằng,48,Đà Nẵng,CT,Bến Giằng,Đà Nẵng,Bến Giằng,Đà Nẵng,15.66727,107.733437
20494,Bến Hiên,Bến Hiên,48,Đà Nẵng,CT,Bến Hiên,Đà Nẵng,Bến Hiên,Đà Nẵng,15.847293,107.718321
20260,Cẩm Lệ,Cẩm Lệ,48,Đà Nẵng,CT,Cẩm Lệ,Đà Nẵng,Cẩm Lệ,Đà Nẵng,16.015666,108.180982
20364,Chiên Đàn,Chiên Đàn,48,Đà Nẵng,CT,Chiên Đàn,Đà Nẵng,Chiên Đàn,Đà Nẵng,15.563507,108.431933
20716,Đắc Pring,Đắc Pring,48,Đà Nẵng,CT,Đắc Pring,Đà Nẵng,Đắc Pring,Đà Nẵng,15.500068,107.597389
20500,Đại Lộc,Đại Lộc,48,Đà Nẵng,CT,Đại Lộc,Đà Nẵng,Đại Lộc,Đà Nẵng,15.89528,108.106799
20551,Điện Bàn,Điện Bàn,48,Đà Nẵng,CT,Điện Bàn,Đà Nẵng,Điện Bàn,Đà Nẵng,15.883215,108.265831
20557,Điện Bàn Bắc,Điện Bàn Bắc,48,Đà Nẵng,CT,Điện Bàn Bắc,Đà Nẵng,Điện Bàn Bắc,Đà Nẵng,15.930312,108.17709
20579,Điện Bàn Đông,Điện Bàn Đông,48,Đà Nẵng,CT,Điện Bàn Đông,Đà Nẵng,Điện Bàn Đông,Đà Nẵng,15.92861,108.284252
20569,Điện Bàn Tây,Điện Bàn Tây,48,Đà Nẵng,CT,Điện Bàn Tây,Đà Nẵng,Điện Bàn Tây,Đà Nẵng,15.889029,108.175743
20818,Đồng Dương,Đồng Dương,48,Đà Nẵng,CT,Đồng Dương,Đà Nẵng,Đồng Dương,Đà Nẵng,15.647158,108.290401
20467,Đông Giang,Đông Giang_20467,48,Đà Nẵng,CT,Đông Giang_20467,Đà Nẵng,Đông Giang_20467,Đà Nẵng,15.929994,107.663791
20977,Đức Phú,Đức Phú,48,Đà Nẵng,CT,Đức Phú,Đà Nẵng,Đức Phú,Đà Nẵng,15.443359,108.497167
20635,Duy Nghĩa,Duy Nghĩa,48,Đà Nẵng,CT,Duy Nghĩa,Đà Nẵng,Duy Nghĩa,Đà Nẵng,15.840437,108.379062
20623,Duy Xuyên,Duy Xuyên,48,Đà Nẵng,CT,Duy Xuyên,Đà Nẵng,Duy Xuyên,Đà Nẵng,15.782289,108.204609
20587,Gò Nổi,Gò Nổi,48,Đà Nẵng,CT,Gò Nổi,Đà Nẵng,Gò Nổi,Đà Nẵng,15.85527,108.224542
20515,Hà Nha,Hà Nha,48,Đà Nẵng,CT,Hà Nha,Đà Nẵng,Hà Nha,Đà Nẵng,15.859728,108.008591
20242,Hải Châu,Hải Châu_20242,48,Đà Nẵng,CT,Hải Châu_20242,Đà Nẵng,Hải Châu_20242,Đà Nẵng,16.075998,108.219449
20194,Hải Vân,Hải Vân,48,Đà Nẵng,CT,Hải Vân,Đà Nẵng,Hải Vân,Đà Nẵng,16.124385,107.96703
20779,Hiệp Đức,Hiệp Đức_20779,48,Đà Nẵng,CT,Hiệp Đức_20779,Đà Nẵng,Hiệp Đức_20779,Đà Nẵng,15.571096,108.063308
20257,Hòa Cường,Hòa Cường,48,Đà Nẵng,CT,Hòa Cường,Đà Nẵng,Hòa Cường,Đà Nẵng,16.044152,108.213083
20200,Hòa Khánh,Hòa Khánh_20200,48,Đà Nẵng,CT,Hòa Khánh_20200,Đà Nẵng,Hòa Khánh_20200,Đà Nẵng,16.05514,108.131552
20332,Hòa Tiến,Hòa Tiến,48,Đà Nẵng,CT,Hòa Tiến,Đà Nẵng,Hòa Tiến,Đà Nẵng,15.960323,108.132579
20320,Hòa Vang,Hòa Vang,48,Đà Nẵng,CT,Hòa Vang,Đà Nẵng,Hòa Vang,Đà Nẵng,15.970256,108.028322
20314,Hòa Xuân,Hòa Xuân_20314,48,Đà Nẵng,CT,Hòa Xuân_20314,Đà Nẵng,Hòa Xuân_20314,Đà Nẵng,15.985582,108.202799
20333,Hoàng Sa,Hoàng Sa,48,Đà Nẵng,CT,Hoàng Sa,Đà Nẵng,Hoàng Sa,Đà Nẵng,16.515929,111.73414
